Razon Social,Empresa,Mes,Neto,IVA
Edelweiss Spedition,Hapag-Lloyd Argentina S.R.L,2024-05,3794960,13000
Edelweiss Spedition,Hapag-Lloyd Argentina S.R.L,2024-07,740376,13560
Edelweiss Spedition,Hapag-Lloyd Argentina S.R.L,2025-01,3901692,48080
Edelweiss Spedition,Hapag-Lloyd Argentina S.R.L,2025-02,3205380,12300
Edelweiss Spedition,Hapag-Lloyd Argentina S.R.L,2025-03,7526298,76050
Edelweiss Spedition,Hapag-Lloyd Argentina S.R.L,2025-04,3617668,36940
Edelweiss Spedition,Hapag-Lloyd Argentina S.R.L,2025-05,812200,0
Edelweiss Spedition,Hiperbaires Srl,2024-05,62500,13125
Edelweiss Spedition,Hiperbaires Srl,2025-03,130500,27405
Edelweiss Spedition,Humeniuk Emanuel,2024-02,55000,0
Edelweiss Spedition,Humeniuk Emanuel,2024-04,70000,0
Edelweiss Spedition,Humeniuk Emanuel,2024-09,70000,0
Edelweiss Spedition,Humeniuk Emanuel,2025-01,70000,0
Edelweiss Spedition,Internacional Fleyt'S Srl,2024-11,173873,35387
Edelweiss Spedition,Kinztler Alan Joel,2024-01,1244281,261298
Edelweiss Spedition,Labs Relocation Services S.R.L.,2024-12,255500,53144
Edelweiss Spedition,Lakaut S.A.,2024-07,11137,2339
Edelweiss Spedition,Leiria Carlos Alberto,2024-07,408000,0
Edelweiss Spedition,Leiria Carlos Alberto,2024-08,420000,0
Edelweiss Spedition,Leiria Carlos Alberto,2024-12,1103200,0
Edelweiss Spedition,Leiria Carlos Alberto,2025-02,1320000,0
Edelweiss Spedition,Leiria Carlos Alberto,2025-03,1534000,0
Edelweiss Spedition,Leiria Carlos Alberto,2025-04,1493500,0
Edelweiss Spedition,Leiria Miguel Ricardo,2024-03,107500,0
Edelweiss Spedition,Leiria Miguel Ricardo,2024-06,180000,0
Edelweiss Spedition,Liftvan International Company S A C,2024-04,2651876,548124
Edelweiss Spedition,Maritime Services Line Argentina  Sa,2024-07,285176,48466
Edelweiss Spedition,Maritime Services Line Argentina  Sa,2024-10,461718,77686
Edelweiss Spedition,Maritime Services Line Argentina Sa,2025-04,338908,63135
Edelweiss Spedition,Marsicano Mariana De Los Milag,2024-01,32990,6147
Edelweiss Spedition,Marsicano Mariana De Los Milag,2024-06,199400,29547
Edelweiss Spedition,Marsicano Mariana De Los Milag,2024-11,177264,28444
Edelweiss Spedition,Martinez Natalia Maria,2024-01,24000,5040
Edelweiss Spedition,Martinez Natalia Maria,2024-02,3800,798
Edelweiss Spedition,Martinez Natalia Maria,2025-01,63000,13230
Edelweiss Spedition,Martinez Pollitzer Jimena,2024-01,180000,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2024-03,181850,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2024-04,360650,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2024-06,368800,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2024-10,302700,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2024-12,883870,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2025-02,1122810,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2025-03,565890,0
Edelweiss Spedition,Martinez Pollitzer Jimena,2025-04,427440,0
Edelweiss Spedition,Mazurkiewich Ramon Daniel,2024-12,380000,79800
Edelweiss Spedition,Mazurkiewich Ramon Daniel,2025-02,220000,46200
Edelweiss Spedition,Mazurkiewich Ramon Daniel,2025-03,240000,50400
Edelweiss Spedition,Mazurkiewich Ramon Daniel,2025-04,1200000,252000
Edelweiss Spedition,Mediterranean Shipping Company S A,2024-09,857205,20932
Edelweiss Spedition,Mediterranean Shipping Company S A,2024-10,1454310,35374
Edelweiss Spedition,Mediterranean Shipping Company S A,2024-12,2774535,18191
Edelweiss Spedition,Megafe S.A.,2024-04,430676,90442
Edelweiss Spedition,Morbelli Alejandra Vanesa,2024-12,408000,0
Edelweiss Spedition,Murchison S A Estibajes Y Cargas Industrial Y Comercial,2024-09,1502137,315449
Edelweiss Spedition,Murchison S A Estibajes Y Cargas Industrial Y Comercial,2024-10,1067663,224209
Edelweiss Spedition,Murchison S A Estibajes Y Cargas Industrial Y Comercial,2025-02,3744668,786380
Edelweiss Spedition,Nuevos Ayres Cargo S.A.,2024-07,480851,0
Edelweiss Spedition,Nuevos Ayres Cargo S.A.,2024-09,2405823,0
Edelweiss Spedition,Nuevos Ayres Cargo S.A.,2025-01,4089630,0
Edelweiss Spedition,Nuevos Ayres Cargo S.A.,2025-02,1088694,0
Edelweiss Spedition,Nuevos Ayres Cargo S.A.,2025-03,1316349,0
Edelweiss Spedition,Nuevos Ayres Cargo S.A.,2025-04,3096563,0
Edelweiss Spedition,Ocean Network Express Argentina S. A.,2025-03,398025,0
Edelweiss Spedition,Ocean Network Express Argentina Sa,2024-10,415735,7446
Edelweiss Spedition,Padron Mariano Agustin,2024-01,117420,0
Edelweiss Spedition,Padron Mariano Agustin,2024-02,117420,0
Edelweiss Spedition,Padron Mariano Agustin,2024-03,180646,0
Edelweiss Spedition,Padron Mariano Agustin,2024-04,180646,0
Edelweiss Spedition,Padron Mariano Agustin,2024-05,180646,0
Edelweiss Spedition,Padron Mariano Agustin,2024-06,180646,0
Edelweiss Spedition,Padron Mariano Agustin,2024-07,180646,0
Edelweiss Spedition,Peña Maria Eugenia,2024-05,315000,66600
Edelweiss Spedition,Peña Maria Eugenia,2024-10,240000,50400
Edelweiss Spedition,Peña Maria Eugenia,2025-02,645600,135576
Edelweiss Spedition,Plus De Bois S.A.,2024-03,1383471,290529
Edelweiss Spedition,Pochat Alurralde Juan Manuel,2024-01,123750,0
Edelweiss Spedition,Pochat Alurralde Juan Manuel,2025-01,480150,0
Edelweiss Spedition,Revestir Sa,2024-04,2614091,548959
Edelweiss Spedition,Rodriguez Oscar Alejandro,2024-02,2085000,437850
Edelweiss Spedition,Rodriguez Oscar Alejandro,2024-10,250400,52584
Edelweiss Spedition,Rodriguez Oscar Alejandro,2024-11,390000,81900
Edelweiss Spedition,Rodriguez Oscar Alejandro,2025-01,384000,80640
Edelweiss Spedition,Rodriguez Oscar Alejandro,2025-02,1840000,386400
Edelweiss Spedition,Rodriguez Oscar Alejandro,2025-03,2410600,506226
Edelweiss Spedition,Rodriguez Oscar Alejandro,2025-04,1366000,286860
Edelweiss Spedition,Rojo Maria Gabriela,2024-06,400000,84000
Edelweiss Spedition,Rojo Maria Gabriela,2025-03,1350000,283500
Edelweiss Spedition,Rojo Maria Gabriela,2025-04,990000,207900
Edelweiss Spedition,Romarion Espejo Ivana Cecilia,2025-01,3000000,0
Edelweiss Spedition,Soluciones Online Sa,2024-01,43700,9177
Edelweiss Spedition,Soluciones Online Sa,2024-02,54700,11487
Edelweiss Spedition,Soluciones Online Sa,2024-03,65700,13797
Edelweiss Spedition,Soluciones Online Sa,2024-04,74300,15603
Edelweiss Spedition,Soluciones Online Sa,2024-05,82500,17325
Edelweiss Spedition,Soluciones Online Sa,2024-06,89600,18816
Edelweiss Spedition,Soluciones Online Sa,2024-07,93400,19614
Edelweiss Spedition,Soluciones Online Sa,2024-08,97700,20517
Edelweiss Spedition,Soluciones Online Sa,2024-09,101600,21336
Edelweiss Spedition,Soluciones Online Sa,2024-10,105900,22239
Edelweiss Spedition,Soluciones Online Sa,2024-11,109600,23016
Edelweiss Spedition,Soluciones Online Sa,2024-12,109600,23016
Edelweiss Spedition,Soluciones Online Sa,2025-01,109600,23016
Edelweiss Spedition,Soluciones Online Sa,2025-02,109600,23016
Edelweiss Spedition,Soluciones Online Sa,2025-03,109600,23016
Edelweiss Spedition,Soluciones Online Sa,2025-04,117300,24633
Edelweiss Spedition,Soluciones Online Sa,2025-05,117300,24633
Edelweiss Spedition,Sorianello Vanesa Silvana,2024-08,415000,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2024-09,400000,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2024-10,400000,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2024-11,400000,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2024-12,480000,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2025-01,480000,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2025-02,480000,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2025-03,515040,0
Edelweiss Spedition,Sorianello Vanesa Silvana,2025-04,515040,0
Edelweiss Spedition,Spitzer Liliana Carlota,2024-01,17880,3755
Edelweiss Spedition,Spitzer Liliana Carlota,2024-07,35900,7539
Edelweiss Spedition,Spitzer Liliana Carlota,2024-08,80975,17005
Edelweiss Spedition,Spitzer Liliana Carlota,2024-09,52000,10920
Edelweiss Spedition,Sucesion De Ursic Boris Rodolfo,2024-10,148760,31240
Edelweiss Spedition,Terminal 4  S A,2024-09,758259,159235
Edelweiss Spedition,Terminal 4  S A,2024-11,1276071,267975
Edelweiss Spedition,Terminal 4  S A,2025-02,4029439,846182
Edelweiss Spedition,Terminal 4  S A,2025-03,14943433,3138121
Edelweiss Spedition,Terminal 7 S A,2025-04,75000,15750
Edelweiss Spedition,Terminales Rio De La Plata  Sociedad Anonima,2024-05,463296,97584
Edelweiss Spedition,Terminales Rio De La Plata  Sociedad Anonima,2024-06,449680,94912
Edelweiss Spedition,Terminales Rio De La Plata  Sociedad Anonima,2024-10,1702512,357840
Edelweiss Spedition,Terminales Rio De La Plata Sociedad Anonima,2024-11,81440,17306
Edelweiss Spedition,Terminales Rio De La Plata Sociedad Anonima,2025-02,3312118,695966
Edelweiss Spedition,Terminales Rio De La Plata Sociedad Anonima,2025-03,3247950,681372
Edelweiss Spedition,Terminales Rio De La Plata Sociedad Anonima,2025-04,2880054,604482
Edelweiss Spedition,U-Bros S.A.,2024-06,2231405,468595
Edelweiss Spedition,Urresti Joaquin Esteban,2024-09,41610,3990
Edelweiss Spedition,Urtubey Francisco,2025-02,2343150,0
Edelweiss Spedition,Urtubey Pablo,2024-01,750000,0
Edelweiss Spedition,Urtubey Pablo,2024-02,800000,0
Edelweiss Spedition,Urtubey Pablo,2024-03,900000,0
Edelweiss Spedition,Urtubey Pablo,2024-04,1000000,0
Edelweiss Spedition,Urtubey Pablo,2024-05,2000000,0
Edelweiss Spedition,Urtubey Pablo,2024-06,2000000,0
Edelweiss Spedition,Urtubey Pablo,2024-07,2500000,0
Edelweiss Spedition,Urtubey Pablo,2024-08,3000000,0
Edelweiss Spedition,Urtubey Pablo,2024-09,3500000,0
Edelweiss Spedition,Urtubey Pablo,2024-10,3600000,0
Edelweiss Spedition,Urtubey Pablo,2024-11,4500000,0
Edelweiss Spedition,Urtubey Pablo,2024-12,5000000,0
Edelweiss Spedition,Urtubey Pablo,2025-01,5200000,0
Edelweiss Spedition,Urtubey Pablo,2025-02,5300000,0
Edelweiss Spedition,Urtubey Pablo,2025-03,5400000,0
Edelweiss Spedition,Urtubey Pablo,2025-04,5500000,0
Edelweiss Spedition,Vivero Galante Bruno S.A.,2024-09,151085,31728
Edelweiss Spedition,Vivero Galante Bruno S.A.,2024-12,272456,57216
El Llamito,Carazza Fabian Alejandro,2024-08,350000,0
El Llamito,Pereyra Iraola Pedro Martin,2024-07,8428650,578718
El Marques,3 De Fierro Seguridad S.R.L.,2024-05,3999607,839917
El Marques,3 De Fierro Seguridad S.R.L.,2024-11,57190,12010
El Marques,3 De Fierro Seguridad S.R.L.,2024-12,58678,12322
El Marques,3 De Fierro Seguridad S.R.L.,2025-01,60083,12617
El Marques,3 De Fierro Seguridad S.R.L.,2025-02,61736,12964
El Marques,3 De Fierro Seguridad S.R.L.,2025-03,63140,13260
El Marques,3 De Fierro Seguridad S.R.L.,2025-04,64711,13589
El Marques,3 De Fierro Seguridad S.R.L.,2025-05,67107,14093
El Marques,Cesari Santiago Javier,2024-11,15000,0
El Marques,Corralon Austral S.A.,2024-07,2479339,520661
El Marques,Corralon Austral S.A.,2024-08,4524793,950207
El Marques,Corralon Patagonico De Los Andes S A,2024-01,1270233,266749
El Marques,Corralon Patagonico De Los Andes S A,2024-02,741763,155770
El Marques,Corralon Patagonico De Los Andes S A,2024-05,3491277,733169
El Marques,Corralon Patagonico De Los Andes S A,2024-06,6440351,1352474
El Marques,Corralon Patagonico De Los Andes S A,2024-07,-4992527,-1048430
El Marques,Corralon Patagonico De Los Andes S A,2024-08,1594676,334882
El Marques,Corralon Patagonico De Los Andes S A,2024-09,1889853,396869
El Marques,Corralon Patagonico De Los Andes S A,2024-10,2870707,602850
El Marques,Cristalmet S.A.,2024-03,7707190,1618510
El Marques,Degli Esposti Pedro Hector,2024-05,350000,73500
El Marques,Di Gallo S. A. S.,2024-07,3924183,824079
El Marques,Di Gallo S. A. S.,2024-08,963694,202376
El Marques,Gutierrez Uriburu Tomas Maria,2024-09,2000000,0
El Marques,Gutierrez Uriburu Tomas Maria,2024-10,2000000,0
El Marques,Levin Carlos Elio,2024-09,6417878,1347754
El Marques,Levin Carlos Elio,2024-10,4945064,1038463
El Marques,Quillotasegutex S.A.,2024-01,3411552,716426
El Marques,Quillotasegutex S.A.,2024-02,4008575,841801
El Marques,Quillotasegutex S.A.,2024-03,3749958,787491
El Marques,Quillotasegutex S.A.,2024-04,5195114,1090974
El Marques,Quillotasegutex S.A.,2024-05,5877187,1234209
El Marques,Quillotasegutex S.A.,2024-06,6874739,1443695
El Marques,Quillotasegutex S.A.,2024-07,6652973,1397124
El Marques,Quillotasegutex S.A.,2024-08,8297810,1742540
El Marques,Quillotasegutex S.A.,2024-09,8493504,1783636
El Marques,Quillotasegutex S.A.,2024-10,6027648,1265806
El Marques,Quillotasegutex S.A.,2024-11,5479680,1150733
El Marques,Quillotasegutex S.A.,2024-12,7471134,1568938
El Marques,Quillotasegutex S.A.,2025-01,6556301,1376823
El Marques,Quillotasegutex S.A.,2025-02,8055610,1691678
El Marques,Quillotasegutex S.A.,2025-03,8922668,1873760
El Marques,Quillotasegutex S.A.,2025-04,9937943,2086968
El Marques,Quillotasegutex S.A.,2025-05,7793908,1636721
El Marques,Ronconi Juan Ignacio,2024-11,498200,0
El Marques,Sanchez Guillermo Mario,2024-09,2000000,0
El Marques,Sanchez Guillermo Mario,2024-10,2000000,0
El Marques,Velasco Suarez Pablo Jose,2024-09,2000000,0
El Marques,Velasco Suarez Pablo Jose,2024-10,2000000,0
Hermosalta SRL,2Da. Generacion S.R.L.,2024-09,191735,40265
Hermosalta SRL,Accesorios Del Norte Srl,2024-08,63223,13277
Hermosalta SRL,Aparicio Luis Gerardo,2024-01,38000,0
Hermosalta SRL,Aparicio Luis Gerardo,2024-02,20000,0
Hermosalta SRL,Aparicio Luis Gerardo,2024-03,50000,0
Hermosalta SRL,Aparicio Luis Gerardo,2024-11,24500,0
Hermosalta SRL,Autosol S.R.L.,2024-07,629698,132237
Hermosalta SRL,Autosol S.R.L.,2024-10,147850,31048
Hermosalta SRL,Autosol S.R.L.,2024-11,413223,86777
Hermosalta SRL,Autosol S.R.L.,2025-03,373140,78360
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-01,60000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-02,60000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-03,60000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-04,70000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-05,70000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-06,80000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-07,80000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-08,80000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-09,80000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-10,95000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-11,95000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2024-12,95000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2025-01,130000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2025-02,150000,0
Hermosalta SRL,Basilio Salinas Marcelo Sebastian,2025-03,150000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-01,366000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-02,476000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-03,330000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-04,427000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-05,306000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-06,480000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-07,544000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-08,680000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-09,594000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-10,625000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-11,783000,0
Hermosalta SRL,Campos Eduardo Facundo,2024-12,459000,0
Hermosalta SRL,Campos Eduardo Facundo,2025-01,924000,0
Hermosalta SRL,Campos Eduardo Facundo,2025-02,990000,0
Hermosalta SRL,Campos Eduardo Facundo,2025-03,825000,0
Hermosalta SRL,Campos Eduardo Facundo,2025-04,763000,0
Hermosalta SRL,Carrazana Ana Cecilia,2024-05,574380,120620
Hermosalta SRL,Carrazana Ana Cecilia,2024-11,1033058,216942
Hermosalta SRL,Cencosud S A,2024-04,781136,161091
Hermosalta SRL,Cencosud S A,2024-05,-72339,-17318
Hermosalta SRL,Cencosud S A,2025-01,29618,6220
Hermosalta SRL,Chamale Javier Anibal,2024-03,408900,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-01,36000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-02,126000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-03,240000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-04,204000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-05,255000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-06,220000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-07,460000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-08,500000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-09,308000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-10,400000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-11,621000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2024-12,513000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2025-01,380000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2025-02,750000,0
Hermosalta SRL,Colque Evelyn Maia Elisabeth,2025-04,1089000,0
Hermosalta SRL,De La Arena Maria Gabriela,2024-12,2450000,0
Hermosalta SRL,Denki S. A. S.,2024-10,125000,26250
Hermosalta SRL,Dimao Srl,2024-07,0,0
Hermosalta SRL,Drogueria Capdevila S R L,2024-01,1020046,174759
Hermosalta SRL,Drogueria Capdevila S R L,2024-02,811452,0
Hermosalta SRL,Drogueria Capdevila S R L,2024-03,1603888,165641
Hermosalta SRL,Drogueria Capdevila S R L,2024-05,423688,88974
Hermosalta SRL,Drogueria Capdevila S R L,2024-07,1766157,370893
Hermosalta SRL,Drogueria Capdevila S R L,2024-08,1689743,354846
Hermosalta SRL,Drogueria Capdevila S R L,2024-10,2052903,431110
Hermosalta SRL,Drogueria Capdevila S R L,2025-02,1206966,186441
Hermosalta SRL,Drogueria Capdevila S R L,2025-03,869488,182592
Hermosalta SRL,Drogueria San Francisco S A,2025-03,0,0
Hermosalta SRL,E X S A  S R L,2025-04,3186116,669084
Hermosalta SRL,El Convoy S.R.L.,2024-12,47253,9923
Hermosalta SRL,Estacion De Servicio San Lorenzo Chico S. R. L.,2024-12,49032,10297
Hermosalta SRL,Estacion De Servicio San Lorenzo Chico S. R. L.,2025-01,42151,8852
Hermosalta SRL,Estacion De Servicio San Lorenzo Chico S. R. L.,2025-02,8433,1771
Hermosalta SRL,Estacion De Servicio San Lorenzo Chico S. R. L.,2025-04,82782,17384
Hermosalta SRL,Falleta Cecilia Myriam,2024-01,0,0
Hermosalta SRL,Falleta Cecilia Myriam,2024-02,0,0
Hermosalta SRL,Falleta Cecilia Myriam,2024-04,0,0
Hermosalta SRL,Falleta Cecilia Myriam,2024-12,0,0
Hermosalta SRL,Feca S. A. S.,2024-06,1800693,185552
Hermosalta SRL,Garzon Eliana Valeria,2024-09,9917,2083
Hermosalta SRL,Giacom Magdalena Del Valle,2024-06,3719,781
Hermosalta SRL,Habitat Ecologico Sa,2024-01,32785,6885
Hermosalta SRL,Habitat Ecologico Sa,2024-02,39309,8255
Hermosalta SRL,Habitat Ecologico Sa,2024-03,47138,9899
Hermosalta SRL,Habitat Ecologico Sa,2024-04,54184,11379
Hermosalta SRL,Habitat Ecologico Sa,2024-05,59627,12522
Hermosalta SRL,Habitat Ecologico Sa,2024-06,62557,13137
Hermosalta SRL,Habitat Ecologico Sa,2024-07,65676,13792
Hermosalta SRL,Habitat Ecologico Sa,2024-08,68338,14351
Hermosalta SRL,Habitat Ecologico Sa,2024-09,70681,14843
Hermosalta SRL,Habitat Ecologico Sa,2024-10,70681,14843
Hermosalta SRL,Habitat Ecologico Sa,2024-11,76011,15962
Hermosalta SRL,Habitat Ecologico Sa,2024-12,75970,15954
Hermosalta SRL,Habitat Ecologico Sa,2025-01,79915,16782
Hermosalta SRL,Habitat Ecologico Sa,2025-02,82418,17308
Hermosalta SRL,Habitat Ecologico Sa,2025-03,84258,17694
Hermosalta SRL,Habitat Ecologico Sa,2025-04,87369,18348
Hermosalta SRL,Ilusiones Srl,2025-03,128099,26901
Hermosalta SRL,Inc  Sociedad Anonima,2024-05,2636,554
Hermosalta SRL,Lavin Guillermo Miguel,2024-04,195962,41152
Hermosalta SRL,Libreria San Pablo S.R.L.,2024-01,29315,6156
Hermosalta SRL,Libreria San Pablo S.R.L.,2024-10,6777,1423
Hermosalta SRL,Magneto S.R.L.,2024-05,20146,4231
Hermosalta SRL,Magneto S.R.L.,2024-06,16117,3385
Hermosalta SRL,Magneto S.R.L.,2024-08,17841,3747
Hermosalta SRL,Magneto S.R.L.,2024-09,11483,2411
Hermosalta SRL,Magneto S.R.L.,2024-10,32964,6923
Hermosalta SRL,Magneto S.R.L.,2024-12,6138,1289
Hermosalta SRL,Magneto S.R.L.,2025-03,41930,8805
Hermosalta SRL,Magneto S.R.L.,2025-04,18283,3839
Hermosalta SRL,Marañon Mario Rodolfo,2024-11,270000,0
Hermosalta SRL,Marañon Mario Rodolfo,2025-01,50000,0
Hermosalta SRL,Martinez Neumaticos S.R.L.,2024-04,395454,83046
Hermosalta SRL,Martinez Neumaticos S.R.L.,2024-09,29752,6248
Hermosalta SRL,Martinez Nicolas Hernan,2024-02,122000,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-01,13183317,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-02,13598612,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-03,12518506,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-04,12955652,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-05,12707730,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-06,31560965,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-07,26437593,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-08,27892068,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-09,31281018,0
Hermosalta SRL,Ministerio  De Salud Publica De La Provincia De Salta,2024-10,29865541,0
